file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/root/DesignPatternsDetection/Data/Factory/kongzhimin_FactoryMethod/ckmetrics/../src/FileLogFactory.java,FileLogFactory,class,3,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1025,0
/root/DesignPatternsDetection/Data/Factory/kongzhimin_FactoryMethod/ckmetrics/../src/Client.java,Client,class,2,2,1,5,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,2,0,2,1,0,0,0,9,1,0
/root/DesignPatternsDetection/Data/Factory/kongzhimin_FactoryMethod/ckmetrics/../src/DatabaseLog.java,DatabaseLog,class,1,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1025,0
/root/DesignPatternsDetection/Data/Factory/kongzhimin_FactoryMethod/ckmetrics/../src/LogFactory.java,LogFactory,interface,1,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
/root/DesignPatternsDetection/Data/Factory/kongzhimin_FactoryMethod/ckmetrics/../src/Log.java,Log,interface,0,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
/root/DesignPatternsDetection/Data/Factory/kongzhimin_FactoryMethod/ckmetrics/../src/FileLog.java,FileLog,class,1,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1025,0
/root/DesignPatternsDetection/Data/Factory/kongzhimin_FactoryMethod/ckmetrics/../src/DatabaseLogFactory.java,DatabaseLogFactory,class,3,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1025,0
