file,class,method,variable,usage
./Composite/code_team8/ckmetrics/../Main.java,Main,main/1[java.lang.String[]],args,0
./Composite/code_team8/ckmetrics/../Main.java,Main,main/1[java.lang.String[]],firstTeam,1
./Composite/code_team8/ckmetrics/../Main.java,Main,main/1[java.lang.String[]],team1Tree,5
./Composite/code_team8/ckmetrics/../Main.java,Main,main/1[java.lang.String[]],teamComponent,1
./Composite/code_team8/ckmetrics/../Main.java,Main,main/1[java.lang.String[]],innerTeam,3
./Composite/code_team8/ckmetrics/../Main.java,Main,main/1[java.lang.String[]],team3Tree,3
./Composite/code_team8/ckmetrics/../Main.java,Main,main/1[java.lang.String[]],advertisement,1
./Composite/code_team8/ckmetrics/../Main.java,Main,main/1[java.lang.String[]],tc,1
./Composite/code_team8/ckmetrics/../model/HR.java,model.HR,"viewLocation/2[long,java.util.Date]",date,0
./Composite/code_team8/ckmetrics/../model/HR.java,model.HR,"viewLocation/2[long,java.util.Date]",id,0
./Composite/code_team8/ckmetrics/../model/HR.java,model.HR,"HR/4[long,java.lang.String,java.lang.String,java.lang.String]",password,1
./Composite/code_team8/ckmetrics/../model/HR.java,model.HR,"HR/4[long,java.lang.String,java.lang.String,java.lang.String]",id,0
./Composite/code_team8/ckmetrics/../model/HR.java,model.HR,"HR/4[long,java.lang.String,java.lang.String,java.lang.String]",email,1
./Composite/code_team8/ckmetrics/../model/HR.java,model.HR,"HR/4[long,java.lang.String,java.lang.String,java.lang.String]",username,1
./Composite/code_team8/ckmetrics/../model/HR.java,model.HR,"checkSalary/2[long,java.util.Date]",date,0
./Composite/code_team8/ckmetrics/../model/HR.java,model.HR,"checkSalary/2[long,java.util.Date]",id,0
./Composite/code_team8/ckmetrics/../model/Employee.java,model.Employee,"Employee/7[model.GPS_location,java.awt.image.BufferedImage,long,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",image,2
./Composite/code_team8/ckmetrics/../model/Employee.java,model.Employee,"Employee/7[model.GPS_location,java.awt.image.BufferedImage,long,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",password,1
./Composite/code_team8/ckmetrics/../model/Employee.java,model.Employee,"Employee/7[model.GPS_location,java.awt.image.BufferedImage,long,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",specialization,0
